,gene_id,AE0,AE1,PCA0,PCA1,UMAP0,UMAP1,tSNE0,tSNE1
4683,EED,-0.830915749,-5.659641743,0.6137074829936062,0.2568525546620732,6.6807055,10.713719,-61.46119,21.701855
4684,EEF1A1,-9.569134712,-13.25184536,13.614592652774382,0.056723934,10.817318,-1.4298372,74.10756,-53.098217
4685,EEF1A2,2.461662769317627,-3.535221815,-1.504157095,0.3446571186554363,2.5054457,9.45509,-12.5485,58.777916
4686,EEF1AKMT1,2.207524299621582,-1.258337379,-2.293513882,0.040298920797244495,1.1458318,8.45763,4.427182,47.660355
4687,EEF1AKMT2,-1.102880239,-5.539369106,0.6744864540951526,0.13859335704077666,6.9754105,10.470653,-62.915462,20.21432
4688,EEF1AKMT3,-0.525536537,-5.082789898,0.062925796,0.070440792,5.9999957,10.657306,-66.54991,30.400202
4689,EEF1AKMT4,2.893878698348999,-5.830092907,-0.604601289,1.501840602083695,4.1629267,11.375192,-19.654438,34.668644
4690,EEF1AKNMT,-2.563486576,-7.12598753,2.582577259,0.22234788073472742,10.965137,7.837793,-41.1874,-46.96028
4691,EEF1B2,-4.574838638,-9.087321281,5.487430815,0.2481314233048953,12.199949,1.0966958,44.69248,-65.73344
4692,EEF1D,-5.346351624,-9.115693092,6.194885147850374,0.173172268,11.714695,0.67401165,52.33,-56.256165
4693,EEF1DP3,-1.211152554,12.821174621582031,-4.615580252,-0.290917055,-1.5126618,1.9353611,69.77259,10.201372
4694,EEF1E1,0.8936139941215515,-5.349516869,-0.343543415,0.473257106,4.7628756,11.035912,-49.84187,54.840218
4695,EEF1E1-BLOC1S5,4.253036022186279,-0.62599957,-2.548016649,0.5371751715990215,0.79276544,8.156473,4.1061697,41.880432
4696,EEF1G,-6.810746193,-11.8129797,9.604186118,0.40068140530189095,11.033395,-1.1819886,71.09345,-54.537403
4697,EEF2,-7.487444401,-11.67020607,10.207723507643703,0.15461553256184768,10.918052,-1.2999927,72.23002,-53.635742
4698,EEF2K,-4.398957253,-7.168618202,4.016106679591427,-0.184144879,11.640918,4.502041,8.606077,-47.416046
4699,EEF2KMT,0.23730087280273438,-5.028858185,-0.284372661,0.27963527820745765,4.684475,10.78288,-49.30038,52.696854
4700,EEFSEC,-0.474721491,-5.055870056,0.08574095,0.27502226259467805,5.4362493,10.66929,-51.29913,36.837524
4701,EEPD1,-1.077675343,-4.851791859,0.2894390789769729,0.30570679347915847,5.5033636,10.603242,-50.58156,36.939983
4702,EFCAB1,-6.506102562,8.554625511169434,-3.264919359,-0.323420692,1.8846949,5.501143,37.32034,70.06619
4703,EFCAB10,-2.25283432,5.894556522369385,-3.33380524,-0.466809916,1.4166893,5.583527,36.99507,65.91738
4704,EFCAB11,1.5904607772827148,-3.858628035,-1.187322146,0.4167994908200485,2.710018,10.022087,-19.089544,56.29934
4705,EFCAB12,-3.289911032,9.660022735595703,-4.051993084,-0.415074559,1.662632,5.1623774,41.262722,67.49928
4706,EFCAB13,-1.088829517,-3.609309435,-0.407650286,-0.399643743,4.383917,9.856506,-38.110523,40.72772
4707,EFCAB14,-5.836369038,-8.066590309,5.893018860129908,-0.315238743,11.526479,1.5467023,43.047153,-47.37563
4708,EFCAB2,-1.084069967,-2.942772388,-0.70964206,-0.643614355,3.688473,9.6609125,-27.318607,48.228584
4709,EFCAB5,0.8427945971488953,9.395983695983887,-4.340217537,-0.232186455,-1.1229389,3.13795,58.192055,17.734169
4710,EFCAB6,-1.710208893,0.7078763246536255,-1.937332969,-0.653455494,2.6430523,8.707216,-11.340563,66.57621
4711,EFCAB7,0.3698020577430725,-3.858166933,-0.869254271,-0.04051387,3.662801,10.148189,-35.31478,50.602493
4712,EFCAB8,2.0244810581207275,11.090582847595215,-4.49860023,0.065432095,-0.9934111,2.6027138,57.69221,10.252881
4713,EFCC1,-1.797461748,3.823075771331787,-3.15496428,-0.938431789,1.1180116,6.9415445,43.555695,53.61271
4714,EFEMP1,-5.290638924,-5.186686039,3.3374809107544703,-0.995034803,10.613504,5.5823293,-1.4637871,-33.62897
4715,EFEMP2,-3.035997629,-3.79006815,0.7471063525415321,-0.456827057,6.75398,8.812805,-16.714996,1.6242985
4716,EFHB,-5.523983002,9.141634941101074,-3.67157335,-0.581411644,1.7789414,5.398564,39.191597,69.40364
4717,EFHC1,-2.963850498,-4.880839825,1.456852421079347,-0.473444693,8.445921,8.962358,-33.690247,-8.250289
4718,EFHC2,0.3258317708969116,0.9077603816986084,-2.527417148,-0.373211923,1.4859847,6.0141964,33.89329,66.90672
4719,EFHD1,0.9829128384590149,-0.784446657,-2.120206545,-0.266420409,1.2835591,8.390895,4.2849374,51.4205
4720,EFHD2,-4.086774826,-6.853164196,3.5588443190273957,0.0767304,11.11195,5.2568774,0.51595265,-38.273834
4721,EFL1,-2.193687677,-6.782684803,2.0905040607222913,0.16282739177178304,10.060529,8.496748,-44.347733,-28.36219
4722,EFL1P1,2.2390222549438477,14.40877914428711,-4.701858537,0.31696325910238216,-0.3836673,1.4381198,47.93791,-12.704182
4723,EFNA1,-4.070558071,-7.346269131,3.855829687261902,-0.30829865,11.614245,4.969107,-2.9874923,-58.63379
4724,EFNA2,1.7963597774505615,14.976808547973633,-4.615209791,0.29342520795509086,-0.39268416,1.7572805,49.40649,-5.2628307
4725,EFNA3,3.4518043994903564,-4.284462929,-1.295411983,1.1731906748287841,3.249886,10.633629,-35.004665,61.71005
4726,EFNA4,0.4107217788696289,-5.820613384,0.049244583508864063,0.45337914332817736,5.802821,11.045301,-62.457127,38.86356
4727,EFNA5,-2.800443649,-4.897017956,1.320174909302118,-0.474285345,8.617688,9.405079,-53.518738,-9.991074
4728,EFNB1,-1.549065828,-7.621940613,2.1629609687164097,0.8548761654983538,10.87769,7.888832,-29.515392,-29.257908
4729,EFNB2,-3.746236086,-6.686042309,3.114019370835819,0.2106139180221649,11.298508,6.4667244,-20.890854,-59.199905
4730,EFNB3,3.8968920707702637,-1.778382778,-2.304529903,0.4216464381602812,1.1203545,8.350598,5.2987733,46.80863
4731,EFR3A,-4.689035892,-8.967658997,5.514153047145247,0.1012283313662055,12.019563,1.7092367,38.418873,-61.418343
4732,EFR3B,-1.781131029,-3.234939098,-0.257203304,-0.842729908,4.6415343,9.902852,-33.340443,43.82814
4733,EFS,0.9559022784233093,-7.637228012,0.862117001,1.023125347585555,7.191958,11.138414,-26.254017,25.516157
4734,EFTUD2,-3.586043358,-9.205719948,4.729799225072963,0.4636373598799733,12.398844,3.1875327,26.017027,-56.99344
4735,EGF,0.16711485385894775,-3.525216341,-0.977469197,-0.170256118,3.4130912,10.419649,-41.782852,57.04253
4736,EGFEM1P,-0.182694614,5.676733493804932,-3.724398627,-0.235766504,-0.84786713,5.0082636,53.143173,46.07685
4737,EGFL6,-1.227284074,-3.798967123,-0.250074548,0.095355593,4.7292714,9.481254,-13.088754,22.857002
4738,EGFL7,-3.15130496,-4.050839901,1.012808625302041,-0.905759038,7.443517,9.444203,-38.608017,-3.482648
4739,EGFL8,2.554386615753174,4.540199279785156,-3.658012855,-0.132638091,-0.74430114,5.150196,44.614613,41.095264
4740,EGFLAM,1.129802942276001,-1.736772656,-1.817381205,0.1055161524553616,1.7740655,8.911343,2.9195776,46.443245
4741,EGFR,-5.205554962,-10.38757133,6.9519133351143765,0.23360866179933049,11.5097,0.28848082,57.898346,-55.759502
4742,EGFR-AS1,0.70875138,-0.648220539,-2.221648332,-0.291161376,1.3703208,7.985586,9.967174,61.458927
4743,EGLN1,-3.25839448,-7.997338772,3.673906238633076,0.4294272905216317,12.246205,5.0043416,-0.91660875,-63.84667
4744,EGLN2,-3.957256317,-6.606209278,3.3040259049578538,-0.243120213,10.98801,5.674106,-0.5522771,-38.44344
4745,EGLN3,0.4073573350906372,-9.969929695,2.2938465933361596,1.5437255821870646,11.325661,8.981891,-21.150023,17.289005
4746,EGOT,1.520150899887085,2.9453577995300293,-3.275528122,-0.459215507,-0.3323462,6.0455694,33.104176,45.00265
4747,EGR1,-5.118549824,-6.132010937,3.882665514879091,-0.56456497,11.015664,4.5544567,9.0733185,-37.9244
4748,EGR2,-2.521162987,-2.967221737,-0.066624707,-0.310655598,5.1276536,9.769696,-40.986572,32.984066
4749,EGR3,-1.130347729,-2.06216526,-1.148388449,-0.192223552,3.502495,9.118075,-22.962288,48.363735
4750,EGR4,0.24353152513504028,18.20345115661621,-4.930379661,0.20433493309106163,-0.5582059,1.1162746,55.560455,-10.828073
4751,EHBP1,-3.372546673,-7.966549397,3.705075638620629,0.631132906,12.132847,5.7675176,-19.868317,-65.74285
4752,EHBP1L1,-5.393215179,-6.623996258,4.455171235367324,-0.390240767,11.230339,3.9219744,13.730793,-40.223045
4753,EHD1,-4.453201771,-5.437068462,2.8956502479112722,-0.539334805,10.062316,6.8171563,-21.700447,-29.718931
4754,EHD2,-5.048715591,-5.436081886,3.339722597507578,-0.814335888,10.699893,5.40637,0.39244118,-35.44725
4755,EHD3,-0.52780354,-6.690596104,0.9440653823739344,0.5174996637820529,7.448528,10.386959,-53.09613,7.9131613
4756,EHD4,-4.226749897,-6.460896492,3.4078332771629416,-0.256321737,11.002152,5.6714654,-3.6713493,-32.914555
4757,EHD4-AS1,0.4418899416923523,10.286224365234375,-4.390153884,-0.217374955,-1.2912837,3.045527,60.542072,21.231714
4758,EHF,-4.949701309,-8.734662056,5.588659411839239,0.16526637705972116,11.843937,1.8344796,40.77654,-57.08829
4759,EHHADH,-0.835846066,-6.930544853,1.2869063420337754,0.7466067019023747,8.214417,10.838432,-76.47344,-3.2770855
4760,EHMT1,-4.151874065,-7.125511646,3.8269913386283965,-0.004890232,11.372798,4.8824196,7.5268836,-41.559986
4761,EHMT2,-3.345501423,-7.396846294,3.3774717403785828,0.19720440769536932,11.2882,5.9254427,-13.26475,-44.79291
4762,EI24,-2.974606514,-8.969425201,4.067409342518538,0.5149979270667088,12.370592,4.6695023,5.2767406,-67.290146
4763,EID1,-4.019993782,-7.596068859,4.010214931178669,0.1021674997660461,12.103739,4.2380757,8.959762,-60.342766
4764,EID2,1.0108888149261475,-4.6168046,-0.714445413,0.46430392718260016,3.7170289,10.695558,-37.795982,58.392838
4765,EID2B,3.729013442993164,1.3329083919525146,-3.009549859,0.074918004,0.3937614,6.065851,21.534952,37.97549
4766,EID3,0.8296409249305725,-3.166936398,-1.230828454,0.351737125,2.701377,9.506964,-3.963165,66.917984
4767,EIF1,-5.020084858,-9.191437721,5.926847932783689,0.23705357676837308,11.984241,1.0632848,46.1688,-61.026253
4768,EIF1AD,-1.723014593,-6.639307499,1.6913543835485663,0.2238997300267577,9.297638,9.364143,-49.311787,-23.058372
4769,EIF1AX,-2.951951981,-9.102114677,4.164183690148351,0.3358428561077974,12.25167,4.4988837,2.2354493,-63.44657
4770,EIF1AY,3.107254981994629,0.36767300963401794,-2.706910579,0.22216056213820662,-3.0940523,10.477007,-17.749996,81.411705
4771,EIF1B,-0.594936848,-4.930137157,0.034663651,0.041714963,5.534195,10.603749,-57.331535,32.068672
4772,EIF1B-AS1,2.968660354614258,5.984593391418457,-3.945104988,-0.121053673,-0.5450131,4.2368207,40.82087,23.583506
4773,EIF2A,-3.265328884,-8.997965813,4.283377332330079,0.6185734223206546,12.582067,4.124365,12.562387,-70.34203
4774,EIF2AK1,-4.259467125,-9.125663757,5.2539571122073605,0.2712200037638504,12.119188,2.1576583,35.277473,-59.82048
4775,EIF2AK2,-4.727621555,-9.246433258,5.759449320322764,0.1807999176884835,11.823537,1.3524044,46.190304,-56.248367
4776,EIF2AK3,-3.137289524,-7.62393856,3.3240302005686604,0.2128253154296955,11.769378,6.134841,-12.443363,-58.456795
4777,EIF2AK3-DT,5.605087757110596,3.247924327850342,-3.485290811,0.3823287497055803,0.24564406,4.8206367,27.23917,24.554415
4778,EIF2AK4,-3.810936213,-7.953860283,4.066759546861331,0.14569537292022283,12.103393,4.3575997,9.380079,-60.59973
4779,EIF2B1,-2.445929289,-7.216079712,2.5472183409970506,0.2673037510194058,10.964762,8.115935,-47.94724,-47.581657
4780,EIF2B2,-1.554129839,-6.28483963,1.3412651674062126,0.21560419901571595,8.458303,10.114443,-60.75343,-8.103583
4781,EIF2B3,-0.981960237,-5.737395287,0.7181815156385467,0.1370396834555793,6.9986877,10.641261,-60.09404,18.044827
4782,EIF2B4,-1.580760479,-6.278908253,1.3767644015751654,0.23279859136628617,8.72795,9.935281,-63.27453,-9.265174
4783,EIF2B5,-2.651223183,-7.922931194,3.1221904467576707,0.6661283396511778,11.728612,7.03524,-32.038033,-64.12689
4784,EIF2D,-2.73408103,-6.640470505,2.388099822413133,0.087202111,10.568785,8.141182,-42.040413,-45.1483
4785,EIF2S1,-2.693753958,-8.888008118,3.7911304716614858,0.5286771924500462,12.326497,5.453794,-8.981155,-67.095695
4786,EIF2S2,-3.393924236,-9.77124691,4.928484736290948,0.6528836886317655,12.482949,2.7620695,27.429781,-66.51526
4787,EIF2S3,-4.856823444,-10.00680733,6.3870210052233745,0.32961895169545496,11.835326,0.6132299,53.431805,-60.14698
4788,EIF2S3B,4.849816322,2.1570029258728027,-3.33501785,0.3748163142818602,0.25362718,5.189867,28.702272,20.826357
4789,EIF3A,-5.716518402,-9.743659019,6.983338262937565,0.07317968,11.397444,0.08728129,58.753624,-53.582325
4790,EIF3B,-4.170064926,-9.953994751,5.739669719156816,0.5545718806576038,12.077659,1.3306973,42.819393,-62.472546
4791,EIF3C,-5.319600105,-9.36439991,6.340846224061777,0.083731469,11.56931,0.79702306,48.989502,-53.182392
4792,EIF3CL,-3.921046495,-8.080939293,4.213871223542537,0.07106184,11.817462,4.2084503,13.720571,-48.9745
4793,EIF3D,-4.276767254,-9.316453934,5.347125601413969,0.5685238433296023,12.101732,1.7455049,43.639896,-61.58139
4794,EIF3E,-4.556453705,-10.14133739,6.166983291176758,0.43725889727635586,12.01456,0.7344047,52.0666,-61.919586
4795,EIF3F,-4.085086823,-8.381482124,4.588909373585932,0.20265252681710377,12.301949,3.371772,18.68356,-61.175095
4796,EIF3G,-3.497645855,-7.802334785,3.735248347361959,0.21216538088955375,11.849576,5.122735,-1.8543913,-74.31221
4797,EIF3H,-4.404145718,-9.362039566,5.509028773221192,0.38153502537153744,12.146223,1.4731439,43.906757,-64.68428
4798,EIF3I,-3.689564228,-9.018034935,4.683858964431864,0.4666198103989453,12.360267,3.1919796,24.642788,-63.789227
4799,EIF3J,-2.357780457,-8.119900703,3.024950196,0.4053703703839807,11.799626,6.658016,-16.346123,-61.389526
4800,EIF3J-DT,1.0334124565124512,-2.681736946,-1.556015536,-0.132518267,2.3159313,9.422303,-12.869512,56.370037
4801,EIF3K,-3.687958241,-8.371904373,4.251972508277707,0.6002933058926975,12.569304,4.3375287,8.997441,-72.67756
4802,EIF3L,-4.730511665,-9.468929291,5.861056755124823,0.3770518454113694,12.080799,0.98558086,46.567387,-62.084023
4803,EIF3M,-3.178613663,-9.070199966,4.288415143510537,0.5282774440402234,12.48429,4.123859,11.673092,-69.75474
4804,EIF4A1,-4.771962166,-11.44695282,7.331890442525246,0.5947204410887932,11.570758,-0.19569422,61.00948,-56.527927
4805,EIF4A2,-4.77363205,-10.43217468,6.535025206739346,0.7194746324344191,11.840648,0.3168329,57.70674,-60.278435
4806,EIF4A3,-2.673210144,-8.77671051,3.6982886119111256,0.6940353809264411,12.4099245,5.359996,-12.649676,-69.12206
4807,EIF4B,-6.294563293,-10.52273655,8.109323171017838,0.17965267759602913,11.397723,-0.84083265,67.33744,-56.744217
4808,EIF4E,-2.714366436,-7.827999115,3.1423263120638256,0.286657308,11.832948,6.4965873,-18.03972,-58.742332
4809,EIF4E2,-2.596899986,-7.875349522,3.099112933646017,0.23600966716320657,11.878264,6.452323,-12.88075,-63.064533
4810,EIF4E3,-3.409456015,-4.449186802,1.4632113554573791,-0.794269507,8.370773,9.034239,-23.32745,-9.00098
4811,EIF4EBP1,0.7790678143501282,-9.253845215,1.6972410705518615,1.488626980354522,9.989992,9.979741,-72.25451,-21.932215
4812,EIF4EBP2,-5.295630932,-8.461239815,5.694639351408839,-0.216164891,11.590057,1.6415347,43.383507,-48.52481
4813,EIF4EBP3,3.3384735584259033,1.2824008464813232,-2.991397054,0.031596995340821936,0.49598226,6.2739162,18.294928,40.68056
4814,EIF4ENIF1,-2.478735924,-5.811409473,1.6857681826130857,0.11071341842655512,9.073161,9.067734,-42.92562,-12.840789
4815,EIF4G1,-5.399440289,-12.21990871,8.546780154711959,0.713990513,11.197998,-0.8470585,68.05793,-54.498158
4816,EIF4G2,-6.499094486,-11.87266827,9.413107328,0.18083544948906502,11.009613,-1.1936783,70.87805,-53.882664
4817,EIF4G3,-4.632835865,-7.990223408,4.7949196102084315,0.12814622486698402,11.871096,2.9851062,25.201916,-50.955513
4818,EIF4H,-5.104658604,-10.21657276,6.796318594735335,0.37375951284701886,11.582563,0.3424616,57.979183,-55.633984
4819,EIF5,-5.02696085,-9.123587608,5.898469014397616,0.289780473,11.894163,1.1485974,45.85485,-60.672295
4820,EIF5A,-3.992437363,-10.2599144,5.749684414876875,0.7019494685530326,12.083415,1.2344352,43.184032,-62.984646
4821,EIF5A2,2.8670496940612793,-6.118570328,-0.342095543,1.1713624899335195,4.324659,11.272878,-21.52722,35.15873
4822,EIF5AL1,4.773395538330078,8.542236328,-4.351601977,0.3378907803389374,-0.21500915,2.7872474,45.881348,5.202028
4823,EIF5B,-3.423179865,-8.65731144,4.223799141464001,0.2847451124093222,12.138306,4.120975,10.737039,-63.259777
4824,EIF6,-3.092041016,-9.021168709,4.200630924097418,0.6399405078476632,12.552117,4.190047,8.524177,-69.317856
4825,EIPR1,-1.012322783,-6.847249031,1.3581794196114414,0.5094308534810675,8.585124,10.330096,-66.49792,-10.738677
4826,ELAC1,1.3249497413635254,-2.814176083,-1.605782757,0.035897469,2.0938916,9.44119,-11.782095,54.63583
4827,ELAC2,-2.891456127,-7.428859711,3.005660028785321,0.2344606899031463,11.303894,7.0381327,-29.12078,-50.403725
4828,ELAVL1,-3.005231857,-8.032464981,3.4935128442786025,0.40139145835019807,12.014271,5.7874084,-18.239334,-63.84816
4829,ELAVL2,2.5657198429107666,12.2356596,-4.359486463,0.2256775462354269,-0.35014957,2.5494978,46.41526,7.1855993
4830,ELAVL4,2.163182020187378,10.51577091217041,-4.357324651,0.076327432,-0.68648034,2.499294,49.96499,7.533378
4831,ELF1,-4.617492199,-7.701063633,4.576065763084019,-0.118718387,11.845127,3.317714,18.882984,-51.884315
4832,ELF2,-3.54556942,-6.688564301,3.0305573250269724,-0.212398964,10.932007,6.4169884,-16.19309,-40.950035
4833,ELF3,-5.511383057,-7.851119995,5.449854354178782,-0.317641424,11.652474,1.8068466,42.1134,-50.31815
4834,ELF3-AS1,3.388782262802124,-1.628509879,-2.286857778,0.3055772482570406,1.1070901,8.338836,7.4799657,44.918194
4835,ELF4,-3.045409918,-7.104526043,2.937271741368512,0.2888813442486085,11.219157,6.993617,-30.265102,-59.538193
4836,ELF5,-2.072419882,1.2685927152633667,-2.076303523,-0.543348918,1.7702961,8.48084,0.53846145,55.70595
4837,ELFN1,4.967989444732666,2.118601083755493,-3.19986887,0.4309526650500236,0.30741107,5.5371966,20.113894,30.38449
4838,ELFN1-AS1,-0.041256934,19.82455062866211,-5.094887678,0.25629685866846263,-0.33959788,0.9093374,54.86414,-18.84761
4839,ELFN2,-3.398556471,0.18877223134040833,-1.375791934,-1.410352695,2.8285537,9.016937,-17.588305,46.86056
4840,ELK1,-1.539070606,-7.28995657,1.9469537360806413,0.4616587241349111,10.244867,9.05716,-57.438004,-35.95953
4841,ELK2AP,3.381894111633301,4.820820331573486,-3.772274398,0.10905659366234498,-1.6565963,4.162305,63.391167,29.891546
4842,ELK3,-4.534581661,-6.18816328,3.4709015869567885,-0.279455025,11.032817,5.7102346,-13.623477,-50.1211
4843,ELK4,-4.866869926,-8.670222282,5.481963914608441,0.049890618,11.901445,1.7201729,38.560375,-60.786247
4844,ELL,-2.762016296,-4.809140682,1.2704648487962846,-0.107598887,7.6775646,9.449721,-41.73941,7.429457
4845,ELL2,-4.551856518,-7.621383667,4.404404792441693,-0.244104768,11.674186,3.5814548,18.490711,-51.482727
4846,ELL3,3.0001869201660156,-1.428105116,-2.37657211,0.094904061,1.144932,8.182865,7.1738877,49.014812
4847,ELMO1,-3.815028191,-4.298954964,1.6642394554974664,-0.681590821,8.584713,7.942239,-22.75057,-14.769967
4848,ELMO2,-3.40706563,-6.476411343,2.783035449,-0.142072857,10.628021,7.1092563,-23.994268,-41.729183
4849,ELMO3,-1.698494196,-5.557348728,1.0132099870001863,-0.030315066,7.10147,9.889215,-50.003265,11.606535
4850,ELMOD1,-1.084442019,14.546430587768555,-4.621608717,-0.02334336,-1.0420551,2.080632,66.080154,6.1428924
4851,ELMOD2,-2.393011093,-6.656617641,2.1768139993048363,0.047509085226841476,10.191876,8.716935,-48.171688,-34.05907
4852,ELMOD3,-1.69080019,-4.60503912,0.42676828856856985,-0.189380045,6.260042,9.948148,-44.651,21.114622
4853,ELMSAN1,-4.831950665,-7.036414146,4.311220225785685,-0.229678989,11.293645,3.9334223,14.023738,-40.948246
4854,ELN,-5.141125679,-2.900554895,1.629599152529484,-1.700293473,7.151553,8.234605,-19.264095,1.2946975
4855,ELOA,-4.220236778,-7.656805992,4.206238850506537,-0.219035532,11.659164,4.0268726,10.786234,-50.82037
4856,ELOA-AS1,4.759411334991455,2.2213308811187744,-3.311309118,0.21209725208748612,0.25283894,5.311166,24.38271,30.268278
